"Date of 
Encashment","Bond
Number",Name of the Political Party,Denominations,"Account no. of
Political Party","Pay Branch
Code",Pay Teller
11-01-2024,OC15318,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15312,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15306,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15310,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15242,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15226,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15278,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15326,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15290,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15228,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15236,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15238,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15300,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15272,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15334,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15344,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15336,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15294,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15220,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15264,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15324,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15258,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15256,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15316,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15280,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15286,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15224,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15276,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15240,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15338,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15296,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15302,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15304,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15274,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15322,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15270,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15320,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15282,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15340,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15342,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15222,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15252,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15292,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15266,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15284,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15260,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15314,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15232,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,TL16081,All India Trinamool Congress,1000000,*******0688,1,3490777
11-01-2024,OC17021,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC17017,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC17015,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC16997,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC17013,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC17011,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC17007,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC17019,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC17009,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC16981,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC15750,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,OC15752,All India Trinamool Congress,10000000,*******0688,1,3490777
11-01-2024,TL16092,All India Trinamool Congress,1000000,*******0688,1,3490777
11-01-2024,TL16088,All India Trinamool Congress,1000000,*******0688,1,3490777
11-01-2024,TL16090,All India Trinamool Congress,1000000,*******0688,1,3490777
11-01-2024,TL16084,All India Trinamool Congress,1000000,*******0688,1,3490777
11-01-2024,TL16096,All India Trinamool Congress,1000000,*******0688,1,3490777
11-01-2024,TL16086,All India Trinamool Congress,1000000,*******0688,1,3490777
11-01-2024,TL16082,All India Trinamool Congress,1000000,*******0688,1,3490777
11-01-2024,TL16094,All India Trinamool Congress,1000000,*******0688,1,3490777
11-01-2024,OC5951,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC5957,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC5953,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC5955,Telugu Desam Party,10000000,*******3067,847,7620160
11-01-2024,OC5924,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC18230,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18254,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18234,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18244,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18252,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18226,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14300,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14298,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18236,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18242,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14268,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18266,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14276,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18258,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14270,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14282,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14262,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14280,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18238,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14296,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14290,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18274,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14294,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18250,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18256,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18268,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18270,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18282,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18228,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18248,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14288,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18278,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18260,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18280,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14274,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14292,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14266,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14260,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14272,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18232,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18262,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18246,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14284,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14278,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18276,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18240,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18264,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14286,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC14264,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC18272,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC17066,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17070,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17008,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17062,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17034,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17074,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17060,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17014,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17030,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17072,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17024,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17028,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17056,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17022,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17042,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17054,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17048,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17046,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17058,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17006,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17038,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17050,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17052,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17032,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17012,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17036,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17004,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17016,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17026,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17076,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17000,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC16998,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17002,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17068,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17010,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17018,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17020,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17040,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17044,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17064,Telugu Desam Party,10000000,*******3067,847,7620160
12-01-2024,OC17023,Telugu Desam Party,10000000,*******3067,847,6391354
12-01-2024,OC17031,Telugu Desam Party,10000000,*******3067,847,6391354
12-01-2024,OC17025,Telugu Desam Party,10000000,*******3067,847,6391354
12-01-2024,OC17027,Telugu Desam Party,10000000,*******3067,847,6391354
12-01-2024,OC17029,Telugu Desam Party,10000000,*******3067,847,6391354
12-01-2024,OC13255,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13257,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13235,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13245,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13253,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13247,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13241,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13251,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13233,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13243,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13237,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13249,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13239,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13227,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13229,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13242,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13259,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13250,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13261,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13240,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13248,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13244,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13246,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13265,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13263,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13264,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13260,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13268,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13266,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13238,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13256,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13236,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13262,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13252,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13258,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13272,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13231,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13254,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13270,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13274,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13271,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13352,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13360,Bharatiya Janata Party,10000000,*******8244,691,8212066
12-01-2024,OC13356,Bharatiya Janata Party,10000000,*******8244,691,8212066
